hotel,agent,company,country,market_segment,distribution_channel,customer_type,Random_Forest_Probability,Calibrated_Random_Forest_Probability,Naive_Bias_Probability,Isotonic_Calibrated_Naive_Bias_Probability,Sigmoid_Calibrated_Naive_Bias_Probability,cancelation_Score,prediction,actual_value
Resort Hotel,334.0,281.0,NLD,Corporate,Corporate,Transient-Party,0.04273483268979987,0.017509827754678513,4.660742498584907e-07,0.10609148273084126,0.19708791409076476,0.04405597003535982,0,0
Resort Hotel,185.0,281.0,PRT,Corporate,Corporate,Transient-Party,0.07358711718870888,0.02828243778425582,0.0010036197689468165,0.10654976926418305,0.19708791409076476,0.05434141744042788,0,1
Resort Hotel,185.0,281.0,ITA,Corporate,Corporate,Transient-Party,0.04397312184695271,0.019290949589821884,0.0,0.10609127345231797,0.035394058110285856,0.009483048960115653,0,0
Resort Hotel,241.0,,GBR,Online TA,TA/TO,Transient,0.034689897760757635,0.018620277837220485,0.0,0.10609127345231797,0.035394058110285856,0.0071052958997932245,0,0
Resort Hotel,240.0,,GBR,Online TA,TA/TO,Transient,0.1761363561081044,0.06993666033248752,0.4636822946274376,0.30201280946538234,0.23628073462926125,0.24111307178846036,0,0
Resort Hotel,314.0,,PRT,Offline TA/TO,TA/TO,Transient,0.07885297720050344,0.028410249252014456,0.45553391481773703,0.2979015710679661,0.23447839154218925,0.20479120689350216,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.28346697270829113,0.1629411996545156,0.11554960846216343,0.15412916958093872,0.21336108152560246,0.17591338378263485,0,1
Resort Hotel,242.0,,PRT,Online TA,TA/TO,Transient,0.2547486782730533,0.14095391824345133,0.8984061170889596,0.5554750619208576,0.4302479444794066,0.46961222327053065,0,0
Resort Hotel,242.0,,PRT,Online TA,TA/TO,Transient,0.15299643396652565,0.057829745131833796,0.8138067974886557,0.5031122685163982,0.34604902550106986,0.37696323867260456,0,0
Resort Hotel,240.0,,ITA,Online TA,TA/TO,Transient,0.23132856242559682,0.11258432645920657,0.8042341834898673,0.4971280929890295,0.3444860913526953,0.4051504912079566,0,1
Resort Hotel,240.0,,ITA,Online TA,TA/TO,Transient,0.2104930932644408,0.09491913598817212,0.3671718923280176,0.2561193736694507,0.2230170738401706,0.22136585603643602,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.2804041059671965,0.17645993818534605,0.8047404274312375,0.4974484194947485,0.3444860913526953,0.4324761001806443,0,1
Resort Hotel,313.0,,ESP,Offline TA/TO,TA/TO,Transient-Party,0.13571733619732532,0.041637496868630684,0.9992579736618799,0.6163383818730138,0.757887581335969,0.5240365542175327,1,0
Resort Hotel,313.0,,ESP,Offline TA/TO,TA/TO,Transient-Party,0.09762260906164011,0.035190791503924415,0.6590628772125995,0.40792823789424454,0.29330999960705884,0.29220339508343673,0,0
Resort Hotel,313.0,,ESP,Offline TA/TO,TA/TO,Transient-Party,0.13571733619732532,0.041637496868630684,0.9992579736618799,0.6163383818730138,0.757887581335969,0.5240365542175327,1,0
Resort Hotel,313.0,,ESP,Offline TA/TO,TA/TO,Transient-Party,0.10422857309095435,0.03494765247341165,0.8036842799522383,0.49597764602003674,0.3444860913526953,0.3556866648896246,0,0
Resort Hotel,241.0,,POL,Online TA,TA/TO,Transient,0.13989692029109393,0.05230849591048786,1.0,0.6132589280804102,0.9096553266359122,0.5602335960979545,1,0
Resort Hotel,38.0,,ESP,Groups,TA/TO,Transient-Party,0.08724936771493043,0.03007302360858786,0.6563133380204753,0.40694888399512824,0.29330999960705884,0.28767705937205645,0,0
Resort Hotel,38.0,,ESP,Groups,TA/TO,Transient-Party,0.08966623273541155,0.030568683768619365,0.6709561069715764,0.41563631507613,0.29691328194060873,0.29425338818285673,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.27965797143353055,0.17209128716390149,0.6471080259845788,0.401882419342319,0.29330999960705884,0.3647960066295982,0,1
Resort Hotel,,,PRT,Direct,Direct,Transient,0.01830754575888089,0.013812313807227777,0.0,0.10609127345231797,0.035394058110285856,0.002033585791624203,0,0
Resort Hotel,38.0,,PRT,Groups,TA/TO,Transient-Party,0.08955511995830309,0.031161429572156257,0.6768249632301694,0.4191142746331458,0.29791227838253914,0.29662861601142054,0,1
Resort Hotel,38.0,,ESP,Groups,TA/TO,Transient-Party,0.07609897169016064,0.02752838422457164,0.4913467593199167,0.31576005248157457,0.24356796231654462,0.21762186762195362,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.06167777295695404,0.02202944068949405,0.13240965036825472,0.1603338807549475,0.21336108152560246,0.09396873649519058,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.07033213708536584,0.025963058519413336,1.0,0.5756828881514007,0.9010114231460371,0.5271749507395564,1,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.06167777295695404,0.02202944068949405,0.13240965036825472,0.1603338807549475,0.21336108152560246,0.09396873649519058,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.07046970554456661,0.026101908118581263,1.0,0.5756828772584772,0.8906041324169642,0.5249693609543518,1,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.08584672505881547,0.030351341341789684,0.14817327717070464,0.16641019409843139,0.21336108152560246,0.1065156682002176,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.08243535768050407,0.029556189601606435,2.2582000030713848e-07,0.1060913738967707,0.19708791409076476,0.056441930842604945,0,0
Resort Hotel,,342.0,PRT,Corporate,Corporate,Transient-Party,0.052057100305977703,0.020095488193673607,0.03074464604639096,0.11947501229727905,0.19708791409076476,0.05653900126032832,0,0
Resort Hotel,6.0,,FRA,Offline TA/TO,TA/TO,Transient,0.14168339908841984,0.0450922937868509,0.11725960534003035,0.15482049986478072,0.21336108152560246,0.11412536708056964,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.26010758778316717,0.14528688363679151,0.9017181610640991,0.5575220963361691,0.4302479444794066,0.473108012460067,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1505407918669993,0.05514339968711048,0.42493486512792816,0.28298495578687427,0.22883208633108404,0.21719125457833044,0,1
Resort Hotel,314.0,,ESP,Offline TA/TO,TA/TO,Transient,0.07258575245926357,0.025663645979016898,0.5422655679740358,0.34288671595908804,0.2598865791121831,0.2369330109668267,0,0
Resort Hotel,15.0,,PRT,Offline TA/TO,TA/TO,Transient,0.09066284903224947,0.03510672574434837,0.9241476792837268,0.5712118240485833,0.4356664349191795,0.41511420440690755,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.17497260022684188,0.07302025334993885,0.6310052318937006,0.3925700564860209,0.2896445571239407,0.30952650444423796,0,1
Resort Hotel,177.0,,ESP,Offline TA/TO,TA/TO,Transient,0.10476919389082259,0.03596217175549513,0.8823809457130241,0.5454217252458549,0.4302479444794066,0.4027568794019677,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.44772175767491423,0.5896523775044665,0.957874225908432,0.5917014477885412,0.5299034501660043,0.666718704080728,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.25272897394501936,0.15585376034414283,0.41955202118278745,0.28042889186618003,0.22735888248743247,0.26385760892937155,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1540570671445899,0.05767247205543454,0.02594890351687502,0.11776780803511036,0.19708791409076476,0.08854304741801523,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1767160772878774,0.08269201355231051,0.4209486866454825,0.2809445209542556,0.2291783929002933,0.2288542476122076,0,1
Resort Hotel,115.0,,GBR,Offline TA/TO,TA/TO,Transient,0.13261200834788564,0.04980189597741248,0.6693942757249061,0.4149347820053736,0.2974189821518283,0.3087665759286986,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1542191973035014,0.057814551178616794,0.4768794166128187,0.30875972338811725,0.2375916589990091,0.23759334913181587,0,1
Resort Hotel,,,PRT,Direct,Direct,Transient,0.08469551311916484,0.030482520745307003,0.03809482404341923,0.12251665770566063,0.19708791409076476,0.06910716089077784,0,0
Resort Hotel,155.0,,PRT,Groups,TA/TO,Transient-Party,0.08620000767836895,0.030802264858961793,0.6650430380637278,0.412137956797641,0.29330999960705884,0.29064131835759405,0,1
Resort Hotel,155.0,,PRT,Groups,TA/TO,Transient-Party,0.08620000767836895,0.030802264858961793,0.6650430380637278,0.412137956797641,0.29330999960705884,0.29064131835759405,0,1
Resort Hotel,155.0,,ESP,Groups,TA/TO,Transient-Party,0.08544524710411723,0.030341044345714746,0.6602815386646547,0.4093349324767491,0.29330999960705884,0.28869836894284434,0,0
Resort Hotel,155.0,,PRT,Groups,TA/TO,Transient-Party,0.07433345596710407,0.027633414047250053,0.48292700759006313,0.3114533500863531,0.24155374430706597,0.21400788024352096,0,0
Resort Hotel,155.0,,PRT,Groups,TA/TO,Transient-Party,0.07433345596710407,0.027531158243235314,0.485495723072894,0.3127626718323222,0.24155374430706597,0.2148297723809564,0,1
Resort Hotel,155.0,,ESP,Groups,TA/TO,Transient-Party,0.08544524710411723,0.030341044345714746,0.6602815386646547,0.4093349324767491,0.29330999960705884,0.28869836894284434,0,0
Resort Hotel,155.0,,PRT,Groups,TA/TO,Transient-Party,0.08620000767836895,0.030802264858961793,0.6650430380637278,0.412137956797641,0.29330999960705884,0.29064131835759405,0,1
Resort Hotel,155.0,,PRT,Groups,TA/TO,Transient-Party,0.08620000767836895,0.030802264858961793,0.6650430380637278,0.412137956797641,0.29330999960705884,0.29064131835759405,0,1
Resort Hotel,155.0,,ESP,Groups,TA/TO,Transient-Party,0.08544524710411723,0.030341044345714746,0.6602815386646547,0.4093349324767491,0.29330999960705884,0.28869836894284434,0,0
Resort Hotel,155.0,,ESP,Groups,TA/TO,Transient-Party,0.08544524710411723,0.030341044345714746,0.6602815386646547,0.4093349324767491,0.29330999960705884,0.28869836894284434,0,0
Resort Hotel,155.0,,ESP,Groups,TA/TO,Transient-Party,0.08544524710411723,0.030341044345714746,0.6602815386646547,0.4093349324767491,0.29330999960705884,0.28869836894284434,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.15994812245753431,0.06058715961142408,0.8160266193385397,0.504517195158056,0.34604902550106986,0.3800799403680479,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.15598248419650604,0.064075289909625,0.4372390622369754,0.2887210651284412,0.2291783929002933,0.22466184279618176,0,1
Resort Hotel,38.0,,PRT,Groups,TA/TO,Transient,0.7891167828581364,0.9766384081849843,1.0,0.616789860753062,0.9791248900436796,0.9544361353556369,1,1
Resort Hotel,38.0,,PRT,Groups,TA/TO,Transient-Party,0.12983115486668656,0.04691897587805914,0.7099589479109369,0.4382074444788155,0.29946762949524475,0.321789614001613,0,1
Resort Hotel,38.0,,PRT,Groups,TA/TO,Transient-Party,0.12983115486668656,0.04691897587805914,0.7099589479109369,0.4382074444788155,0.29946762949524475,0.321789614001613,0,1
Resort Hotel,38.0,,ESP,Groups,TA/TO,Transient-Party,0.11054265098311568,0.03741866162491988,0.7018849762703234,0.4333424694928576,0.29868461756001424,0.3118950544928969,0,0
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,38.0,,ESP,Groups,TA/TO,Transient-Party,0.11054265098311568,0.03741866162491988,0.7018849762703234,0.4333424694928576,0.29868461756001424,0.3118950544928969,0,0
Resort Hotel,38.0,,PRT,Groups,TA/TO,Transient,0.7891167828581364,0.9766384081849843,1.0,0.616789860753062,0.9791248900436796,0.9544361353556369,1,1
Resort Hotel,38.0,,PRT,Groups,TA/TO,Transient-Party,0.12983115486668656,0.04691897587805914,0.7099589479109369,0.4382074444788155,0.29946762949524475,0.321789614001613,0,1
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,38.0,,ESP,Groups,TA/TO,Transient-Party,0.11054265098311568,0.03741866162491988,0.7018849762703234,0.4333424694928576,0.29868461756001424,0.3118950544928969,0,0
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,134.0,,PRT,Groups,TA/TO,Transient-Party,0.0924955794024946,0.031710991177861886,0.6668936934756224,0.4134464812348072,0.29641998570989786,0.2937320813537162,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1601251277172283,0.06051603100015015,0.4639842663450333,0.30227036549027003,0.23628073462926125,0.23513770999234035,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.12808615143582724,0.043172200602337694,0.13937136974919548,0.16325121799361628,0.21336108152560246,0.11708367850968625,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1601251277172283,0.06051603100015015,0.4639842663450333,0.30227036549027003,0.23628073462926125,0.23513770999234035,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1601251277172283,0.06051603100015015,0.4639842663450333,0.30227036549027003,0.23628073462926125,0.23513770999234035,0,1
Resort Hotel,36.0,,PRT,Offline TA/TO,TA/TO,Transient,0.056681426552791854,0.022341976837574672,0.7005474581070458,0.43352660920969555,0.29868461756001424,0.2951452463789868,0,1
Resort Hotel,241.0,,PRT,Online TA,TA/TO,Transient,0.29131300775186697,0.17447444463351483,0.04560155679093433,0.12633431754176397,0.19708791409076476,0.15568209299409705,0,0
Resort Hotel,115.0,,GBR,Offline TA/TO,TA/TO,Transient-Party,0.12635578906759018,0.03912922636660182,0.6209802655408663,0.38681235323267826,0.2844536298713088,0.28515619562472866,0,0
Resort Hotel,115.0,,GBR,Offline TA/TO,TA/TO,Transient-Party,0.23904605135820153,0.1283999151527504,0.7682421284588479,0.4748795935022688,0.32165005246387707,0.3931139596808873,0,0
Resort Hotel,115.0,,GBR,Offline TA/TO,TA/TO,Transient-Party,0.12635578906759018,0.03912922636660182,0.6209802655408663,0.38681235323267826,0.2844536298713088,0.28515619562472866,0,0
Resort Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.03930035733027946,0.018540683965349428,0.0,0.10609127345231797,0.035394058110285856,0.008186493547128278,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.2558004719878644,0.11998562447714775,0.009934145530599743,0.11057708974312985,0.19708791409076476,0.12281564758180263,0,0
Resort Hotel,,,PRT,Groups,Direct,Transient,0.6763813534161165,0.9362780115201812,1.0,0.616789860753062,0.9791248900436796,0.9177776673446982,1,1
Resort Hotel,,,PRT,Groups,Direct,Transient,0.6763813534161165,0.9362780115201812,1.0,0.616789860753062,0.9791248900436796,0.9177776673446982,1,1
Resort Hotel,,,PRT,Groups,Direct,Transient,0.6763813534161165,0.9362780115201812,1.0,0.616789860753062,0.9791248900436796,0.9177776673446982,1,1
Resort Hotel,,,PRT,Groups,Direct,Transient,0.6763813534161165,0.9362780115201812,1.0,0.616789860753062,0.9791248900436796,0.9177776673446982,1,1
Resort Hotel,,,PRT,Groups,Direct,Transient,0.6763813534161165,0.9362780115201812,1.0,0.616789860753062,0.9791248900436796,0.9177776673446982,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.2919604274318864,0.1830869356754331,0.8993803280814355,0.5560536291593244,0.4302479444794066,0.4890118903834052,0,1
Resort Hotel,147.0,,GBR,Online TA,TA/TO,Transient,0.5120172446682952,0.7540539185604942,0.9356571602441895,0.5782406049418352,0.44436988791653526,0.6953216449918163,1,0
Resort Hotel,314.0,,PRT,Offline TA/TO,TA/TO,Contract,0.051386387324448585,0.019050241878529786,0.0065501853870492755,0.10910944486107303,0.19708791409076476,0.04858175402499351,0,1
Resort Hotel,241.0,,CN,Online TA,TA/TO,Transient,0.19140420883995182,0.0909924463989214,0.22307610192814023,0.19643836553694397,0.21654444708025727,0.16996248484009224,0,0
Resort Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.07355649596881375,0.028171079790202468,0.3840406030159744,0.2638044067628957,0.22327853094945382,0.17797330439258024,0,1
Resort Hotel,240.0,,FRA,Online TA,TA/TO,Transient,0.38672835308632697,0.3768625908540027,0.4070095965681871,0.27431160271518834,0.22735888248743247,0.3451609321624063,0,0
Resort Hotel,314.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.07347911943379293,0.02209393914245649,0.7309927557943475,0.45199968994215256,0.3086944939733773,0.3119589573447138,0,0
Resort Hotel,314.0,,IRL,Offline TA/TO,TA/TO,Transient-Party,0.25423798102146333,0.17162649833923974,0.03155685584834766,0.12048150642572117,0.19708791409076476,0.14180123472571218,0,0
Resort Hotel,314.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.13571332959795193,0.04154423042930919,0.8519418246409236,0.5266643343099333,0.346338786756291,0.3824335391387851,0,1
Resort Hotel,241.0,,GBR,Online TA,TA/TO,Transient,0.3159290028923167,0.2385276886617099,0.20367041494106095,0.18802037914760367,0.21550063794821286,0.2290254231564739,0,0
Resort Hotel,6.0,,FRA,Offline TA/TO,TA/TO,Transient,0.14497953946834255,0.04690145602793082,0.112688964038934,0.15306567536438206,0.21336108152560246,0.11396828632164041,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient-Party,0.08504403191022925,0.02695064580899421,0.0018414981902061603,0.10688146078278056,0.19708791409076476,0.057009533744867655,0,0
